id_receta,nombre_receta,ingrediente,ingrediente_original,ingrediente_homologado,cantidad,unidad,cadena,producto_profeco,precio_kg_litro_mxn,unidad_precio,costo_ingrediente_mxn,tipo_conversion,ingredientes_requeridos,precio_total_receta_mxn,ingredientes_con_precio
512817,Chocolate Banana Ice Cream,sugar free chocolate syrup,2   tablespoons    sugar-free chocolate syrup,sugar,25.0001,gramos,Walmart,Azúcar,26.9,kg,0.67,densidad_aproximada,2,11.47,2
512850,Gluten Free All Purpose Flour Mix,brown rice flour,300   g    brown rice flour,flour,300.0,gramos,Chedraui,Harina de Trigo,19.5,kg,5.85,directa,4,19.49,4
512850,Gluten Free All Purpose Flour Mix,potato flour potato starch,150   g    potato flour (not potato starch),flour,150.0,gramos,Chedraui,Harina de Trigo,19.5,kg,2.92,directa,4,19.49,4
512850,Gluten Free All Purpose Flour Mix,rice flour,150   g    rice flour,flour,150.0,gramos,Chedraui,Harina de Trigo,19.5,kg,2.92,directa,4,19.49,4
512850,Gluten Free All Purpose Flour Mix,sorghum flour,400   g    sorghum flour,flour,400.0,gramos,Chedraui,Harina de Trigo,19.5,kg,7.8,directa,4,19.49,4
512850,Gluten Free All Purpose Flour Mix,brown rice flour,300   g    brown rice flour,flour,300.0,gramos,Soriana,Harina de Trigo,19.8,kg,5.94,directa,4,19.8,4
512850,Gluten Free All Purpose Flour Mix,potato flour potato starch,150   g    potato flour (not potato starch),flour,150.0,gramos,Soriana,Harina de Trigo,19.8,kg,2.97,directa,4,19.8,4
512850,Gluten Free All Purpose Flour Mix,rice flour,150   g    rice flour,flour,150.0,gramos,Soriana,Harina de Trigo,19.8,kg,2.97,directa,4,19.8,4
512850,Gluten Free All Purpose Flour Mix,sorghum flour,400   g    sorghum flour,flour,400.0,gramos,Soriana,Harina de Trigo,19.8,kg,7.92,directa,4,19.8,4
512850,Gluten Free All Purpose Flour Mix,brown rice flour,300   g    brown rice flour,flour,300.0,gramos,Walmart,Harina de Trigo,18.5,kg,5.55,directa,4,18.51,4
512850,Gluten Free All Purpose Flour Mix,potato flour potato starch,150   g    potato flour (not potato starch),flour,150.0,gramos,Walmart,Harina de Trigo,18.5,kg,2.78,directa,4,18.51,4
512850,Gluten Free All Purpose Flour Mix,rice flour,150   g    rice flour,flour,150.0,gramos,Walmart,Harina de Trigo,18.5,kg,2.78,directa,4,18.51,4
512850,Gluten Free All Purpose Flour Mix,sorghum flour,400   g    sorghum flour,flour,400.0,gramos,Walmart,Harina de Trigo,18.5,kg,7.4,directa,4,18.51,4
512940,Carotene Butter,fresh carrot juice,2   cups   fresh carrot juice (450 mL or 450 g),carrot,2.0,gramos,Chedraui,Zanahoria,15.8,kg,0.03,directa,3,124.31,3
512940,Carotene Butter,fresh carrot juice,1   cup   fresh carrot juice (250 mL or 250 g),carrot,1.0,gramos,Chedraui,Zanahoria,15.8,kg,0.02,directa,3,124.31,3
512940,Carotene Butter,unsalted butter,"2   cups    unsalted butter, cubed and softened",butter,454.0,gramos,Chedraui,Mantequilla,273.7,kg,124.26,densidad_aproximada,3,124.31,3
512940,Carotene Butter,fresh carrot juice,2   cups   fresh carrot juice (450 mL or 450 g),carrot,2.0,gramos,Soriana,Zanahoria,16.5,kg,0.03,directa,3,131.17,3
512940,Carotene Butter,fresh carrot juice,1   cup   fresh carrot juice (250 mL or 250 g),carrot,1.0,gramos,Soriana,Zanahoria,16.5,kg,0.02,directa,3,131.17,3
512940,Carotene Butter,unsalted butter,"2   cups    unsalted butter, cubed and softened",butter,454.0,gramos,Soriana,Mantequilla,288.8,kg,131.12,densidad_aproximada,3,131.17,3
512940,Carotene Butter,fresh carrot juice,2   cups   fresh carrot juice (450 mL or 450 g),carrot,2.0,gramos,Walmart,Zanahoria,18.0,kg,0.04,directa,3,131.22,3
512940,Carotene Butter,fresh carrot juice,1   cup   fresh carrot juice (250 mL or 250 g),carrot,1.0,gramos,Walmart,Zanahoria,18.0,kg,0.02,directa,3,131.22,3
512940,Carotene Butter,unsalted butter,"2   cups    unsalted butter, cubed and softened",butter,454.0,gramos,Walmart,Mantequilla,288.9,kg,131.16,densidad_aproximada,3,131.22,3
513590,Quick Arborio (Short-Grained) Rice - 2-Qt. Pressure Cooker,carnaroli rice other risotto rice,"1   cup    carnaroli rice or 1   cup   other risotto rice, rinsed and drained",rice,185.0,gramos,Chedraui,Arroz,24.1,kg,4.46,densidad_aproximada,2,10.09,2
513590,Quick Arborio (Short-Grained) Rice - 2-Qt. Pressure Cooker,water,2   cups    water,water,0.4732,litros,Chedraui,Agua Sin Gas,11.89,litro,5.63,volumen,2,10.09,2
513590,Quick Arborio (Short-Grained) Rice - 2-Qt. Pressure Cooker,carnaroli rice other risotto rice,"1   cup    carnaroli rice or 1   cup   other risotto rice, rinsed and drained",rice,185.0,gramos,Soriana,Arroz,25.5,kg,4.72,densidad_aproximada,2,10.45,2
513590,Quick Arborio (Short-Grained) Rice - 2-Qt. Pressure Cooker,water,2   cups    water,water,0.4732,litros,Soriana,Agua Sin Gas,12.11,litro,5.73,volumen,2,10.45,2
513590,Quick Arborio (Short-Grained) Rice - 2-Qt. Pressure Cooker,carnaroli rice other risotto rice,"1   cup    carnaroli rice or 1   cup   other risotto rice, rinsed and drained",rice,185.0,gramos,Walmart,Arroz,28.8,kg,5.33,densidad_aproximada,2,10.3,2
513590,Quick Arborio (Short-Grained) Rice - 2-Qt. Pressure Cooker,water,2   cups    water,water,0.4732,litros,Walmart,Agua Sin Gas,10.5,litro,4.97,volumen,2,10.3,2
513597,Brown Rice - Pre-Soaked - 2-Qt. Pressure Cooker,brown rice,"1   cup   picked over and soaked brown rice, rinsed and drained",rice,185.0,gramos,Chedraui,Arroz,24.1,kg,4.46,densidad_aproximada,2,10.09,2
513597,Brown Rice - Pre-Soaked - 2-Qt. Pressure Cooker,water,2   cups    water,water,0.4732,litros,Chedraui,Agua Sin Gas,11.89,litro,5.63,volumen,2,10.09,2
513597,Brown Rice - Pre-Soaked - 2-Qt. Pressure Cooker,brown rice,"1   cup   picked over and soaked brown rice, rinsed and drained",rice,185.0,gramos,Soriana,Arroz,25.5,kg,4.72,densidad_aproximada,2,10.45,2
513597,Brown Rice - Pre-Soaked - 2-Qt. Pressure Cooker,water,2   cups    water,water,0.4732,litros,Soriana,Agua Sin Gas,12.11,litro,5.73,volumen,2,10.45,2
513597,Brown Rice - Pre-Soaked - 2-Qt. Pressure Cooker,brown rice,"1   cup   picked over and soaked brown rice, rinsed and drained",rice,185.0,gramos,Walmart,Arroz,28.8,kg,5.33,densidad_aproximada,2,10.3,2
513597,Brown Rice - Pre-Soaked - 2-Qt. Pressure Cooker,water,2   cups    water,water,0.4732,litros,Walmart,Agua Sin Gas,10.5,litro,4.97,volumen,2,10.3,2
513599,Brown Rice - Parboiled - 2-Qt. Pressure Cooker,brown rice,"1   cup   parboiled brown rice, picked over and rinsed and drained",rice,185.0,gramos,Chedraui,Arroz,24.1,kg,4.46,densidad_aproximada,2,12.9,2
513599,Brown Rice - Parboiled - 2-Qt. Pressure Cooker,water,3   cups    water,water,0.7098,litros,Chedraui,Agua Sin Gas,11.89,litro,8.44,volumen,2,12.9,2
513599,Brown Rice - Parboiled - 2-Qt. Pressure Cooker,brown rice,"1   cup   parboiled brown rice, picked over and rinsed and drained",rice,185.0,gramos,Soriana,Arroz,25.5,kg,4.72,densidad_aproximada,2,13.32,2
513599,Brown Rice - Parboiled - 2-Qt. Pressure Cooker,water,3   cups    water,water,0.7098,litros,Soriana,Agua Sin Gas,12.11,litro,8.6,volumen,2,13.32,2
513599,Brown Rice - Parboiled - 2-Qt. Pressure Cooker,brown rice,"1   cup   parboiled brown rice, picked over and rinsed and drained",rice,185.0,gramos,Walmart,Arroz,28.8,kg,5.33,densidad_aproximada,2,12.78,2
513599,Brown Rice - Parboiled - 2-Qt. Pressure Cooker,water,3   cups    water,water,0.7098,litros,Walmart,Agua Sin Gas,10.5,litro,7.45,volumen,2,12.78,2
513640,Wild Rice - Unsoaked - 2-Qt. Pressure Cooker,water,3   cups    water,water,0.7098,litros,Chedraui,Agua Sin Gas,11.89,litro,8.44,volumen,2,12.9,2
513640,Wild Rice - Unsoaked - 2-Qt. Pressure Cooker,wild rice,"1   cup    wild rice, picked over and rinsed and drained",rice,185.0,gramos,Chedraui,Arroz,24.1,kg,4.46,densidad_aproximada,2,12.9,2
513640,Wild Rice - Unsoaked - 2-Qt. Pressure Cooker,water,3   cups    water,water,0.7098,litros,Soriana,Agua Sin Gas,12.11,litro,8.6,volumen,2,13.32,2
513640,Wild Rice - Unsoaked - 2-Qt. Pressure Cooker,wild rice,"1   cup    wild rice, picked over and rinsed and drained",rice,185.0,gramos,Soriana,Arroz,25.5,kg,4.72,densidad_aproximada,2,13.32,2
513640,Wild Rice - Unsoaked - 2-Qt. Pressure Cooker,water,3   cups    water,water,0.7098,litros,Walmart,Agua Sin Gas,10.5,litro,7.45,volumen,2,12.78,2
513640,Wild Rice - Unsoaked - 2-Qt. Pressure Cooker,wild rice,"1   cup    wild rice, picked over and rinsed and drained",rice,185.0,gramos,Walmart,Arroz,28.8,kg,5.33,densidad_aproximada,2,12.78,2
514628,Homemade Crockpot Condensed Milk,granulated sugar white brown honey moisture,"1   cup    granulated sugar (white, brown, etc., you can even use honey, but cook it longer to make up for the extra moisture)",sugar,200.0,gramos,Chedraui,Azúcar,28.2,kg,5.64,densidad_aproximada,2,36.16,2
514628,Homemade Crockpot Condensed Milk,milk,4   cups    milk,milk,0.9464,litros,Chedraui,Leche Pasteurizada,32.25,litro,30.52,volumen,2,36.16,2
514628,Homemade Crockpot Condensed Milk,granulated sugar white brown honey moisture,"1   cup    granulated sugar (white, brown, etc., you can even use honey, but cook it longer to make up for the extra moisture)",sugar,200.0,gramos,Soriana,Azúcar,29.4,kg,5.88,densidad_aproximada,2,38.97,2
514628,Homemade Crockpot Condensed Milk,milk,4   cups    milk,milk,0.9464,litros,Soriana,Leche Pasteurizada,34.97,litro,33.09,volumen,2,38.97,2
514628,Homemade Crockpot Condensed Milk,granulated sugar white brown honey moisture,"1   cup    granulated sugar (white, brown, etc., you can even use honey, but cook it longer to make up for the extra moisture)",sugar,200.0,gramos,Walmart,Azúcar,26.9,kg,5.38,densidad_aproximada,2,37.56,2
514628,Homemade Crockpot Condensed Milk,milk,4   cups    milk,milk,0.9464,litros,Walmart,Leche Pasteurizada,34.0,litro,32.18,volumen,2,37.56,2
514758,Italian Sausage and Potatoes #SP5,Italian sausage,1   lb    Italian sausage,italian sausage,453.5924,gramos,Chedraui,Carne Cerdo,104.2,kg,47.26,directa,4,94.84,4
514758,Italian Sausage and Potatoes #SP5,Potatoes,1 (20   ounce) bag   Simply Potatoes,potato,566.9905,gramos,Chedraui,Papa,50.3,kg,28.52,directa,4,94.84,4
514758,Italian Sausage and Potatoes #SP5,olive oil,4   tablespoons    olive oil,olive oil,0.0591,litros,Chedraui,Aceite de Oliva,271.22,litro,16.04,volumen,4,94.84,4
514758,Italian Sausage and Potatoes #SP5,white onion,"1       white onion, chopped",onion,110.0,gramos,Chedraui,Cebolla,27.5,kg,3.02,peso_por_pieza_aproximado,4,94.84,4
514758,Italian Sausage and Potatoes #SP5,Italian sausage,1   lb    Italian sausage,italian sausage,453.5924,gramos,Soriana,Carne Cerdo,108.0,kg,48.99,directa,4,96.72,4
514758,Italian Sausage and Potatoes #SP5,Potatoes,1 (20   ounce) bag   Simply Potatoes,potato,566.9905,gramos,Soriana,Papa,46.9,kg,26.59,directa,4,96.72,4
514758,Italian Sausage and Potatoes #SP5,olive oil,4   tablespoons    olive oil,olive oil,0.0591,litros,Soriana,Aceite de Oliva,312.44,litro,18.48,volumen,4,96.72,4
514758,Italian Sausage and Potatoes #SP5,white onion,"1       white onion, chopped",onion,110.0,gramos,Soriana,Cebolla,24.2,kg,2.66,peso_por_pieza_aproximado,4,96.72,4
514758,Italian Sausage and Potatoes #SP5,Italian sausage,1   lb    Italian sausage,italian sausage,453.5924,gramos,Walmart,Carne Cerdo,114.0,kg,51.71,directa,4,105.24,4
514758,Italian Sausage and Potatoes #SP5,Potatoes,1 (20   ounce) bag   Simply Potatoes,potato,566.9905,gramos,Walmart,Papa,59.8,kg,33.91,directa,4,105.24,4
514758,Italian Sausage and Potatoes #SP5,olive oil,4   tablespoons    olive oil,olive oil,0.0591,litros,Walmart,Aceite de Oliva,262.11,litro,15.5,volumen,4,105.24,4
514758,Italian Sausage and Potatoes #SP5,white onion,"1       white onion, chopped",onion,110.0,gramos,Walmart,Cebolla,37.5,kg,4.12,peso_por_pieza_aproximado,4,105.24,4
514893,Simply Potatoes and Zuchhini #SP5,Potatoes Diced Potatoes Onion,0.5 (20   ounce) bag   Simply Potatoes Diced Potatoes with Onion,onion,566.9905,gramos,Chedraui,Cebolla,27.5,kg,15.59,directa,5,34.63,5
514893,Simply Potatoes and Zuchhini #SP5,grated carrot,1   cup   grated carrot,carrot,128.0,gramos,Chedraui,Zanahoria,15.8,kg,2.02,densidad_aproximada,5,34.63,5
514893,Simply Potatoes and Zuchhini #SP5,medium onion,1   medium    onion,onion,110.0,gramos,Chedraui,Cebolla,27.5,kg,3.02,peso_por_pieza_aproximado,5,34.63,5
514893,Simply Potatoes and Zuchhini #SP5,olive oil,1   teaspoon    olive oil,olive oil,0.0049,litros,Chedraui,Aceite de Oliva,271.22,litro,1.34,volumen,5,34.63,5
514893,Simply Potatoes and Zuchhini #SP5,small zucchini,2   small    zucchini,zucchini,392.0,gramos,Chedraui,Calabaza,32.3,kg,12.66,peso_por_pieza_aproximado,5,34.63,5
514893,Simply Potatoes and Zuchhini #SP5,Potatoes Diced Potatoes Onion,0.5 (20   ounce) bag   Simply Potatoes Diced Potatoes with Onion,onion,566.9905,gramos,Soriana,Cebolla,24.2,kg,13.72,directa,5,33.12,5
514893,Simply Potatoes and Zuchhini #SP5,grated carrot,1   cup   grated carrot,carrot,128.0,gramos,Soriana,Zanahoria,16.5,kg,2.11,densidad_aproximada,5,33.12,5
514893,Simply Potatoes and Zuchhini #SP5,medium onion,1   medium    onion,onion,110.0,gramos,Soriana,Cebolla,24.2,kg,2.66,peso_por_pieza_aproximado,5,33.12,5
514893,Simply Potatoes and Zuchhini #SP5,olive oil,1   teaspoon    olive oil,olive oil,0.0049,litros,Soriana,Aceite de Oliva,312.44,litro,1.54,volumen,5,33.12,5
514893,Simply Potatoes and Zuchhini #SP5,small zucchini,2   small    zucchini,zucchini,392.0,gramos,Soriana,Calabaza,33.4,kg,13.09,peso_por_pieza_aproximado,5,33.12,5
514893,Simply Potatoes and Zuchhini #SP5,Potatoes Diced Potatoes Onion,0.5 (20   ounce) bag   Simply Potatoes Diced Potatoes with Onion,onion,566.9905,gramos,Walmart,Cebolla,37.5,kg,21.26,directa,5,43.43,5
514893,Simply Potatoes and Zuchhini #SP5,grated carrot,1   cup   grated carrot,carrot,128.0,gramos,Walmart,Zanahoria,18.0,kg,2.3,densidad_aproximada,5,43.43,5
514893,Simply Potatoes and Zuchhini #SP5,medium onion,1   medium    onion,onion,110.0,gramos,Walmart,Cebolla,37.5,kg,4.12,peso_por_pieza_aproximado,5,43.43,5
514893,Simply Potatoes and Zuchhini #SP5,olive oil,1   teaspoon    olive oil,olive oil,0.0049,litros,Walmart,Aceite de Oliva,262.11,litro,1.29,volumen,5,43.43,5
514893,Simply Potatoes and Zuchhini #SP5,small zucchini,2   small    zucchini,zucchini,392.0,gramos,Walmart,Calabaza,36.9,kg,14.46,peso_por_pieza_aproximado,5,43.43,5
515000,Ultimate BLT Hash Brown Cakes #SP5,Potatoes reg Shredded Hash,1 (24   ounce) package   Simply Potatoes&reg; Shredded Hash Browns,potato,680.3886,gramos,Chedraui,Papa,50.3,kg,34.22,directa,5,328.95,5
515000,Ultimate BLT Hash Brown Cakes #SP5,onion,1       red onion,onion,110.0,gramos,Chedraui,Cebolla,27.5,kg,3.02,peso_por_pieza_aproximado,5,328.95,5
515000,Ultimate BLT Hash Brown Cakes #SP5,package pepper bacon,1 (8   ounce) package   pepper bacon,pepper,226.7962,gramos,Chedraui,Pimienta,1241.9,kg,281.66,directa,5,328.95,5
515000,Ultimate BLT Hash Brown Cakes #SP5,ripe tomatoes,2      ripe tomatoes,tomato,246.0,gramos,Chedraui,Jitomate,25.1,kg,6.17,peso_por_pieza_aproximado,5,328.95,5
515000,Ultimate BLT Hash Brown Cakes #SP5,salted butter,1   tablespoon    salted butter,butter,14.1875,gramos,Chedraui,Mantequilla,273.7,kg,3.88,densidad_aproximada,5,328.95,5
515000,Ultimate BLT Hash Brown Cakes #SP5,Potatoes reg Shredded Hash,1 (24   ounce) package   Simply Potatoes&reg; Shredded Hash Browns,potato,680.3886,gramos,Soriana,Papa,46.9,kg,31.91,directa,5,357.3,5
515000,Ultimate BLT Hash Brown Cakes #SP5,onion,1       red onion,onion,110.0,gramos,Soriana,Cebolla,24.2,kg,2.66,peso_por_pieza_aproximado,5,357.3,5
515000,Ultimate BLT Hash Brown Cakes #SP5,package pepper bacon,1 (8   ounce) package   pepper bacon,pepper,226.7962,gramos,Soriana,Pimienta,1383.3,kg,313.73,directa,5,357.3,5
515000,Ultimate BLT Hash Brown Cakes #SP5,ripe tomatoes,2      ripe tomatoes,tomato,246.0,gramos,Soriana,Jitomate,19.9,kg,4.9,peso_por_pieza_aproximado,5,357.3,5
515000,Ultimate BLT Hash Brown Cakes #SP5,salted butter,1   tablespoon    salted butter,butter,14.1875,gramos,Soriana,Mantequilla,288.8,kg,4.1,densidad_aproximada,5,357.3,5
515000,Ultimate BLT Hash Brown Cakes #SP5,Potatoes reg Shredded Hash,1 (24   ounce) package   Simply Potatoes&reg; Shredded Hash Browns,potato,680.3886,gramos,Walmart,Papa,59.8,kg,40.69,directa,5,344.28,5
515000,Ultimate BLT Hash Brown Cakes #SP5,onion,1       red onion,onion,110.0,gramos,Walmart,Cebolla,37.5,kg,4.12,peso_por_pieza_aproximado,5,344.28,5
515000,Ultimate BLT Hash Brown Cakes #SP5,package pepper bacon,1 (8   ounce) package   pepper bacon,pepper,226.7962,gramos,Walmart,Pimienta,1282.3,kg,290.82,directa,5,344.28,5
515000,Ultimate BLT Hash Brown Cakes #SP5,ripe tomatoes,2      ripe tomatoes,tomato,246.0,gramos,Walmart,Jitomate,18.5,kg,4.55,peso_por_pieza_aproximado,5,344.28,5
515000,Ultimate BLT Hash Brown Cakes #SP5,salted butter,1   tablespoon    salted butter,butter,14.1875,gramos,Walmart,Mantequilla,288.9,kg,4.1,densidad_aproximada,5,344.28,5
515510,Crock Pot Ham,brown sugar,1   cup   packed brown sugar,sugar,200.0,gramos,Chedraui,Azúcar,28.2,kg,5.64,densidad_aproximada,2,366.16,2
515510,Crock Pot Ham,ham,4   lbs   picnic ham,ham,1814.3695,gramos,Chedraui,Jamón,198.7,kg,360.52,directa,2,366.16,2
515510,Crock Pot Ham,brown sugar,1   cup   packed brown sugar,sugar,200.0,gramos,Soriana,Azúcar,29.4,kg,5.88,densidad_aproximada,2,415.02,2
515510,Crock Pot Ham,ham,4   lbs   picnic ham,ham,1814.3695,gramos,Soriana,Jamón,225.5,kg,409.14,directa,2,415.02,2
515510,Crock Pot Ham,brown sugar,1   cup   packed brown sugar,sugar,200.0,gramos,Walmart,Azúcar,26.9,kg,5.38,densidad_aproximada,2,408.9,2
515510,Crock Pot Ham,ham,4   lbs   picnic ham,ham,1814.3695,gramos,Walmart,Jamón,222.4,kg,403.52,directa,2,408.9,2
515683,Food Works How to Cook Pasta,box pasta bag pasta,"1 (500   g) box   pasta, in any shape any shape  or 1 (500   g) bag   pasta, any shape",pasta,500.0,gramos,Chedraui,Pasta para Sopa,56.1,kg,28.05,directa,2,73.06,2
515683,Food Works How to Cook Pasta,water,16   cups    water,water,3.7854,litros,Chedraui,Agua Sin Gas,11.89,litro,45.01,volumen,2,73.06,2
515683,Food Works How to Cook Pasta,box pasta bag pasta,"1 (500   g) box   pasta, in any shape any shape  or 1 (500   g) bag   pasta, any shape",pasta,500.0,gramos,Soriana,Pasta para Sopa,37.4,kg,18.7,directa,2,64.55,2
515683,Food Works How to Cook Pasta,water,16   cups    water,water,3.7854,litros,Soriana,Agua Sin Gas,12.11,litro,45.85,volumen,2,64.55,2
515683,Food Works How to Cook Pasta,box pasta bag pasta,"1 (500   g) box   pasta, in any shape any shape  or 1 (500   g) bag   pasta, any shape",pasta,500.0,gramos,Walmart,Pasta para Sopa,55.0,kg,27.5,directa,2,67.25,2
515683,Food Works How to Cook Pasta,water,16   cups    water,water,3.7854,litros,Walmart,Agua Sin Gas,10.5,litro,39.75,volumen,2,67.25,2
515843,How to Sprout Brown Rice,water rice,2   cups    water (or enough to cover rice in jar),water,0.4732,litros,Chedraui,Agua Sin Gas,11.89,litro,5.63,volumen,2,10.09,2
515843,How to Sprout Brown Rice,whole brown rice sweet sushi type rice,"1   cup   whole brown rice (can use short or long, or even sweet or sushi type rice)",rice,185.0,gramos,Chedraui,Arroz,24.1,kg,4.46,densidad_aproximada,2,10.09,2
515843,How to Sprout Brown Rice,water rice,2   cups    water (or enough to cover rice in jar),water,0.4732,litros,Soriana,Agua Sin Gas,12.11,litro,5.73,volumen,2,10.45,2
515843,How to Sprout Brown Rice,whole brown rice sweet sushi type rice,"1   cup   whole brown rice (can use short or long, or even sweet or sushi type rice)",rice,185.0,gramos,Soriana,Arroz,25.5,kg,4.72,densidad_aproximada,2,10.45,2
515843,How to Sprout Brown Rice,water rice,2   cups    water (or enough to cover rice in jar),water,0.4732,litros,Walmart,Agua Sin Gas,10.5,litro,4.97,volumen,2,10.3,2
515843,How to Sprout Brown Rice,whole brown rice sweet sushi type rice,"1   cup   whole brown rice (can use short or long, or even sweet or sushi type rice)",rice,185.0,gramos,Walmart,Arroz,28.8,kg,5.33,densidad_aproximada,2,10.3,2
515847,Cinnamon Roll Waffles,cinnamon roll,1 (12   ounce) can   cinnamon roll dough,cinnamon,340.1943,gramos,Chedraui,Canela,966.7,kg,328.87,directa,2,331.83,2
515847,Cinnamon Roll Waffles,sliced banana,1      sliced banana,banana,118.0,gramos,Chedraui,Plátano,25.1,kg,2.96,peso_por_pieza_aproximado,2,331.83,2
515847,Cinnamon Roll Waffles,cinnamon roll,1 (12   ounce) can   cinnamon roll dough,cinnamon,340.1943,gramos,Soriana,Canela,827.0,kg,281.34,directa,2,284.99,2
515847,Cinnamon Roll Waffles,sliced banana,1      sliced banana,banana,118.0,gramos,Soriana,Plátano,30.9,kg,3.65,peso_por_pieza_aproximado,2,284.99,2
515847,Cinnamon Roll Waffles,cinnamon roll,1 (12   ounce) can   cinnamon roll dough,cinnamon,340.1943,gramos,Walmart,Canela,858.9,kg,292.19,directa,2,295.79,2
515847,Cinnamon Roll Waffles,sliced banana,1      sliced banana,banana,118.0,gramos,Walmart,Plátano,30.5,kg,3.6,peso_por_pieza_aproximado,2,295.79,2
